TRUCRS ID,Name,Carrier Number,Carrier Type,Complies,Date Certificate Printed,ZEV Fleet,Email,URL,Address,Phone,Date Parsed,Year,Month,Year-Month
249184,Triton Truck Lines Inc,288645,CA Number,TB,2025-05-15 1:33:09,N,,,,,2025-05-135 01:33:00,2025,5,2025-05
257873,Double D's adventures LLC,128926,IRP Number,TB,2025-05-15 1:26:42,N,,,,,2025-05-135 01:26:00,2025,5,2025-05
257873,eduardo martinez,614208,CA Number,TB,2025-05-15 1:26:42,N,,,,,2025-05-135 01:26:00,2025,5,2025-05
90843,On Road Xpress Inc,2496076,USDOT Number,TB,2025-05-15 1:17:49,N,,,,,2025-05-135 01:17:00,2025,5,2025-05
247211,Dtl transportation inc,2574872,USDOT Number,ACF/TB,2025-05-15 1:11:45,N,,,,,2025-05-135 01:11:00,2025,5,2025-05
265876,French Camp Transport,599770,CA Number,TB,2025-05-15 1:09:26,N,,,,,2025-05-135 01:09:00,2025,5,2025-05
252379,Padda Express Line Inc,630235,CA Number,TB,2025-05-14 12:50:39,N,,,,,2025-05-134 12:50:00,2025,5,2025-05
138828,"NIGHT LIGHT, INC.",2770049,USDOT Number,TB,2025-05-14 12:46:36,N,,,,,2025-05-134 12:46:00,2025,5,2025-05
138828,Freight Around logistics LLC,384402,CA Number,TB,2025-05-14 12:46:36,N,,,,,2025-05-134 12:46:00,2025,5,2025-05
265825,38 BB CARRIER INC,4258344,USDOT Number,TB,2025-05-14 12:43:00,N,,,,,2025-05-134 12:43:00,2025,5,2025-05
217816,DEFCON LOGISTICS INC,4068289,USDOT Number,TB,2025-05-14 12:39:10,N,,,,,2025-05-134 12:39:00,2025,5,2025-05
217816,E&S Trucking LLC,629003,CA Number,TB,2025-05-14 12:39:10,N,,,,,2025-05-134 12:39:00,2025,5,2025-05
265824,BLACKHOLE EXPRESS INC,657873,CA Number,TB,2025-05-14 12:28:57,N,,,,,2025-05-134 12:28:00,2025,5,2025-05
203552,VGT TRANSPORTATION INC.,1776012,USDOT Number,TB,2025-05-14 12:24:53,N,,,,,2025-05-134 12:24:00,2025,5,2025-05
203552,MVO TRUCKING LLC,587081,CA Number,TB,2025-05-14 12:24:53,N,,,,,2025-05-134 12:24:00,2025,5,2025-05
247463,"QDS Transportation, Inc",579849,CA Number,TB,2025-05-14 12:20:55,N,,,,,2025-05-134 12:20:00,2025,5,2025-05
147472,MOVING DAILY LOGISTICS INC,544469,CA Number,TB,2025-05-14 12:18:36,N,,,,,2025-05-134 12:18:00,2025,5,2025-05
227223,TAYLOR AND TAYLOR TRANSPORT LLC,634749,CA Number,TB,2025-05-14 12:14:46,N,,,,,2025-05-134 12:14:00,2025,5,2025-05
64245,Taqwa Trucking LLC,2349777,USDOT Number,TB,2025-05-14 12:11:50,N,,,,,2025-05-134 12:11:00,2025,5,2025-05
222328,Nielsen Transportation LLC,3378084,USDOT Number,TB,2025-05-14 12:06:49,N,,,,,2025-05-134 12:06:00,2025,5,2025-05
167046,indigo services llc,454856,CA Number,TB,2025-05-14 12:04:10,N,,,,,2025-05-134 12:04:00,2025,5,2025-05
226897,XGrow US LLC,1454049,CA Number,TB,2025-05-14 12:00:56,N,,,,,2025-05-134 12:00:00,2025,5,2025-05
226897,White Diamond trans inc,614365,CA Number,TB,2025-05-14 12:00:56,N,,,,,2025-05-134 12:00:00,2025,5,2025-05
192719,Compa Bryan's Trucking LLC,3354056,USDOT Number,TB,2025-05-14 12:00:35,N,,,,,2025-05-134 12:00:00,2025,5,2025-05
192719,ML BROTHERS INC,558587,CA Number,TB,2025-05-14 12:00:35,N,,,,,2025-05-134 12:00:00,2025,5,2025-05
265818,Courville Haulage and Equipment,3853753,USDOT Number,TB,2025-05-14 11:52:55,N,,,,,2025-05-134 11:52:00,2025,5,2025-05
265822,shaddai trucking,645539,CA Number,TB,2025-05-14 11:50:51,N,,,,,2025-05-134 11:50:00,2025,5,2025-05
256991,San Diego Logistics & Transportation LLC,3698749,USDOT Number,TB,2025-05-14 11:50:40,N,,,,,2025-05-134 11:50:00,2025,5,2025-05
265821,CK TRANSPORTATION INC,4334326,USDOT Number,TB,2025-05-14 11:38:28,N,,,,,2025-05-134 11:38:00,2025,5,2025-05
265819,A T CARRIER INC,2959520,USDOT Number,TB,2025-05-14 11:25:27,N,,,,,2025-05-134 11:25:00,2025,5,2025-05
227100,D&M Transportation LLC,3455394,USDOT Number,TB,2025-05-14 11:14:25,N,,,,,2025-05-134 11:14:00,2025,5,2025-05
227100,Fastboy Logistics,596489,CA Number,TB,2025-05-14 11:14:25,N,,,,,2025-05-134 11:14:00,2025,5,2025-05
19033,Happy Trucklines Inc,CA72325,CA Number,TB,2025-05-14 11:13:50,N,,,,,2025-05-134 11:13:00,2025,5,2025-05
137427,"Off The CLutch Express, LLC",360363,CA Number,TB,2025-05-14 11:12:21,N,,,,,2025-05-134 11:12:00,2025,5,2025-05
221337,Felipe Huerta Trucking,1294138,USDOT Number,TB,2025-05-14 10:59:22,N,,,,,2025-05-134 10:59:00,2025,5,2025-05
265816,"PS Trucking, Inc",566021,CA Number,TB,2025-05-14 10:58:36,N,,,,,2025-05-134 10:58:00,2025,5,2025-05
230039,Zaro Transportation LLC,2997845,USDOT Number,TB,2025-05-14 10:54:05,N,,,,,2025-05-134 10:54:00,2025,5,2025-05
230039,Higuera trucking,562202,CA Number,TB,2025-05-14 10:54:05,N,,,,,2025-05-134 10:54:00,2025,5,2025-05
120172,Atcheson Express LLC,9813,CA Number,TB,2025-05-14 10:41:32,N,,,,,2025-05-134 10:41:00,2025,5,2025-05
120172,BAY AREA TOW INC,256957,USDOT Number,TB,2025-05-14 10:41:32,N,,,,,2025-05-134 10:41:00,2025,5,2025-05
265809,Department of Water and Power,4347331,USDOT Number,TB,2025-05-14 10:20:16,N,,,,,2025-05-134 10:20:00,2025,5,2025-05
58199,Mountain Towing,195894,CA Number,TB,2025-05-14 10:19:45,N,,,,,2025-05-134 10:19:00,2025,5,2025-05
255495,Line Express Inc.,649002,CA Number,TB,2025-05-14 10:00:13,N,,,,,2025-05-134 10:00:00,2025,5,2025-05
154058,MACK'S WATER TRUCKS,1334430,USDOT Number,TB,2025-05-14 9:53:11,N,,,,,2025-05-134 09:53:00,2025,5,2025-05
265811,ALFAROS TOWING,3216115,USDOT Number,TB,2025-05-14 9:52:24,N,,,,,2025-05-134 09:52:00,2025,5,2025-05
257462,BLACK WIND TRANSPORT LLC,3898682,CA Number,TB,2025-05-14 9:42:58,N,,,,,2025-05-134 09:42:00,2025,5,2025-05
222652,Venvar transport inc,428666,CA Number,TB,2025-05-14 9:38:27,N,,,,,2025-05-134 09:38:00,2025,5,2025-05
243980,SPIRE FREIGHTLINES INC,513879,CA Number,TB,2025-05-14 9:19:17,N,,,,,2025-05-134 09:19:00,2025,5,2025-05
31296,HEYNEZ TRUCKING INC,125805,CA Number,TB,2025-05-14 9:14:54,N,,,,,2025-05-134 09:14:00,2025,5,2025-05
31296,PS Trucking,1637768,USDOT Number,TB,2025-05-14 9:14:54,N,,,,,2025-05-134 09:14:00,2025,5,2025-05
31296,Baldan transport inc,UP97666,IRP Number,TB,2025-05-14 9:14:54,N,,,,,2025-05-134 09:14:00,2025,5,2025-05
36371,Hardcore Construction Inc,1979693,USDOT Number,TB,2025-05-14 9:14:18,N,,,,,2025-05-134 09:14:00,2025,5,2025-05
36371,JPR Hauling LLC,CA50509,CA Number,TB,2025-05-14 9:14:18,N,,,,,2025-05-134 09:14:00,2025,5,2025-05
264240,TRUSTED TRANSPORT LLC,1489202,USDOT Number,TB,2025-05-14 9:12:57,N,,,,,2025-05-134 09:12:00,2025,5,2025-05
265808,Friendly towing and Transportation LLc,597446,CA Number,TB,2025-05-14 9:04:29,N,,,,,2025-05-134 09:04:00,2025,5,2025-05
223311,Lopez Trucking LLC,623189,CA Number,TB,2025-05-14 9:00:55,N,,,,,2025-05-134 09:00:00,2025,5,2025-05
223311,M&B WATER TRUCKS INC.,2672671,USDOT Number,TB,2025-05-14 9:00:55,N,,,,,2025-05-134 09:00:00,2025,5,2025-05
265806,Triple D Express Trucking LLC,627620,CA Number,TB,2025-05-14 8:55:01,N,,,,,2025-05-134 08:55:00,2025,5,2025-05
217456,Alset Auto Transport LLC,863283,USDOT Number,TB,2025-05-14 8:53:11,N,,,,,2025-05-134 08:53:00,2025,5,2025-05
249235,CJG TRANSPORT LLC,541301,CA Number,TB,2025-05-14 8:50:42,N,,,,,2025-05-134 08:50:00,2025,5,2025-05
169916,Trakas Transport Inc,C0573034,CA Number,TB,2025-05-14 8:26:45,N,,,,,2025-05-134 08:26:00,2025,5,2025-05
245053,Voigt Inc.,601477,CA Number,TB,2025-05-14 8:17:01,N,,,,,2025-05-134 08:17:00,2025,5,2025-05
265805,blue bird cargo inc.,4275050,USDOT Number,TB,2025-05-14 8:13:27,N,,,,,2025-05-134 08:13:00,2025,5,2025-05
43092,J Navarro*s Trucking LLC,154740,USDOT Number,ACF/TB,2025-05-14 8:13:07,N,,,,,2025-05-134 08:13:00,2025,5,2025-05
43092,Townsend Relocation Services,39956,CA Number,ACF/TB,2025-05-14 8:13:07,N,,,,,2025-05-134 08:13:00,2025,5,2025-05
265804,HAZELNUT EXPRESS INC,926701,USDOT Number,TB,2025-05-14 7:49:00,N,,,,,2025-05-134 07:49:00,2025,5,2025-05
265852,New Generation Aggregate Transport Inc,2649760,USDOT Number,TB,2025-05-14 7:45:54,N,,,,,2025-05-134 07:45:00,2025,5,2025-05
265852,AULAKH CARGO INC,31647,CA Number,TB,2025-05-14 7:45:54,N,,,,,2025-05-134 07:45:00,2025,5,2025-05
231579,Dynamic Alliance LLC.,2755616,USDOT Number,TB,2025-05-14 6:43:26,N,,,,,2025-05-134 06:43:00,2025,5,2025-05
239565,PRV Transport Inc.,4102559,USDOT Number,TB,2025-05-14 6:42:56,N,,,,,2025-05-134 06:42:00,2025,5,2025-05
234357,Marco Gutierrez Trucking Inc.,,CA Number,TB,2025-05-14 6:33:37,N,,,,,2025-05-134 06:33:00,2025,5,2025-05
51255,S&S BROS LLC,429856,USDOT Number,TB,2025-05-14 6:21:34,N,,,,,2025-05-134 06:21:00,2025,5,2025-05
191315,A 1 FREIGHT INC,562770,CA Number,TB,2025-05-14 6:10:06,N,,,,,2025-05-134 06:10:00,2025,5,2025-05
265842,FATBOYS EXPRESS INC,4124555,USDOT Number,TB,2025-05-14 5:53:01,N,,,,,2025-05-134 05:53:00,2025,5,2025-05
265851,Freight Wizards Inc.,3537794,USDOT Number,TB,2025-05-14 5:47:22,N,,,,,2025-05-134 05:47:00,2025,5,2025-05
189259,TOP TRUCKING LLC,3603990,USDOT Number,TB,2025-05-14 5:36:14,N,,,,,2025-05-134 05:36:00,2025,5,2025-05
193693,BHATTI TRANSPORT,1057043,Other,TB,2025-05-14 5:29:50,N,,,,,2025-05-134 05:29:00,2025,5,2025-05
193693,Parmar INC,3321604,USDOT Number,TB,2025-05-14 5:29:50,N,,,,,2025-05-134 05:29:00,2025,5,2025-05
193693,NAT EXPRESS INC,572764,CA Number,TB,2025-05-14 5:29:50,N,,,,,2025-05-134 05:29:00,2025,5,2025-05
265849,AG PRODUCTS PALLETS INC,1855960,USDOT Number,TB,2025-05-14 5:26:51,N,,,,,2025-05-134 05:26:00,2025,5,2025-05
80858,Four Seasons Hauling INC,140208,CA Number,TB,2025-05-14 5:22:05,N,,,,,2025-05-134 05:22:00,2025,5,2025-05
242781,TOWWERKS LLC.,4128822,USDOT Number,TB,2025-05-14 5:11:26,N,,,,,2025-05-134 05:11:00,2025,5,2025-05
242781,J Quintero Trucking Inc,1580604,Other,TB,2025-05-14 5:11:26,N,,,,,2025-05-134 05:11:00,2025,5,2025-05
148293,GSP TRANS INC,540968,CA Number,TB,2025-05-14 5:01:12,N,,,,,2025-05-134 05:01:00,2025,5,2025-05
222237,Magnum Freight INC,637101,CA Number,TB,2025-05-14 4:43:06,N,,,,,2025-05-134 04:43:00,2025,5,2025-05
143263,CK ROADWAYS,481444,CA Number,TB,2025-05-14 4:18:32,N,,,,,2025-05-134 04:18:00,2025,5,2025-05
217537,GOLD SUN TRUCKING LLC,582053,CA Number,TB,2025-05-14 4:13:51,N,,,,,2025-05-134 04:13:00,2025,5,2025-05
217537,AMADO TRUCKING INC,1552252,Other,TB,2025-05-14 4:13:51,N,,,,,2025-05-134 04:13:00,2025,5,2025-05
217537,Joel Bryan Hay & Freight Inc.,3588175,USDOT Number,TB,2025-05-14 4:13:51,N,,,,,2025-05-134 04:13:00,2025,5,2025-05
265847,DAYNIHGT TRUCKLINES INC,4095485,USDOT Number,TB,2025-05-14 4:05:51,N,,,,,2025-05-134 04:05:00,2025,5,2025-05
265844,GOOD SEASON MOVING LLC,600140,USDOT Number,TB,2025-05-14 3:52:22,N,,,,,2025-05-134 03:52:00,2025,5,2025-05
138527,ASAN EXPRESS LLC,267782,CA Number,TB,2025-05-14 3:38:55,N,,,,,2025-05-134 03:38:00,2025,5,2025-05
265839,Siskon USA Inc,658681,CA Number,TB,2025-05-14 3:37:41,N,,,,,2025-05-134 03:37:00,2025,5,2025-05
217136,PR XPRESS INC,381512,CA Number,TB,2025-05-14 3:29:14,N,,,,,2025-05-134 03:29:00,2025,5,2025-05
217136,Saul A Guillen Alvarenga,1852859,USDOT Number,TB,2025-05-14 3:29:14,N,,,,,2025-05-134 03:29:00,2025,5,2025-05
140642,Sanders Roofing,CA0193171,CA Number,TB,2025-05-14 3:21:58,N,,,,,2025-05-134 03:21:00,2025,5,2025-05
265840,G M EXPRESS LLC,3721164,USDOT Number,TB,2025-05-14 3:12:03,N,,,,,2025-05-134 03:12:00,2025,5,2025-05
198987,MAO TRANSPORT INC,490789,CA Number,TB,2025-05-14 3:11:50,N,,,,,2025-05-134 03:11:00,2025,5,2025-05
198987,JM King Transport,2918227,USDOT Number,TB,2025-05-14 3:11:50,N,,,,,2025-05-134 03:11:00,2025,5,2025-05
235561,S MAHAL BROS INC,215109,CA Number,TB,2025-05-14 3:11:42,N,,,,,2025-05-134 03:11:00,2025,5,2025-05
32121,FELIX CARRIER INC,615228,CA Number,TB,2025-05-14 2:58:18,N,,,,,2025-05-134 02:58:00,2025,5,2025-05
265838,Tex 57 transport LLC,241572,USDOT Number,TB,2025-05-14 2:36:06,N,,,,,2025-05-134 02:36:00,2025,5,2025-05
152004,"GOLD ROCK MATERIALS, LLC",3231641,USDOT Number,TB,2025-05-14 2:31:53,N,,,,,2025-05-134 02:31:00,2025,5,2025-05
265837,OSCAR ROBERTO CASTELLANOS ORDONEZ,4343774,USDOT Number,TB,2025-05-14 2:30:20,N,,,,,2025-05-134 02:30:00,2025,5,2025-05
164274,ELK FREIGHT INC,508648,CA Number,TB,2025-05-14 2:25:37,N,,,,,2025-05-134 02:25:00,2025,5,2025-05
26069,"Integrity Services of Washington, Inc",140306,CA Number,TB,2025-05-14 2:25:17,N,,,,,2025-05-134 02:25:00,2025,5,2025-05
265836,"Kevin Mead Trucking, Inc.",650422,CA Number,TB,2025-05-14 2:19:00,N,,,,,2025-05-134 02:19:00,2025,5,2025-05
227327,JOHAL TRANSPORT LLC,620721,CA Number,TB,2025-05-14 2:12:14,N,,,,,2025-05-134 02:12:00,2025,5,2025-05
227327,OM TRUCKS INC,3294628,USDOT Number,TB,2025-05-14 2:12:14,N,,,,,2025-05-134 02:12:00,2025,5,2025-05
265831,D&I Freight Inc,3797158,USDOT Number,TB,2025-05-14 2:09:12,N,,,,,2025-05-134 02:09:00,2025,5,2025-05
229181,Levi's Sawing,627247,CA Number,TB,2025-05-14 2:08:49,N,,,,,2025-05-134 02:08:00,2025,5,2025-05
229181,TL Transport LLC,3913406,USDOT Number,TB,2025-05-14 2:08:49,N,,,,,2025-05-134 02:08:00,2025,5,2025-05
262290,Kraken Logistics LLC,603841,CA Number,TB,2025-05-14 2:07:03,N,,,,,2025-05-134 02:07:00,2025,5,2025-05
265212,BRT LLC,4108195,USDOT Number,TB,2025-05-14 2:02:50,N,,,,,2025-05-134 02:02:00,2025,5,2025-05
258347,"Cal-Mesa Steel Supply, Inc",4122940,USDOT Number,TB,2025-05-14 1:57:44,N,,,,,2025-05-134 01:57:00,2025,5,2025-05
243675,"Anderson Striping & Construction, Inc.",2889562,USDOT Number,TB,2025-05-14 1:54:01,N,,,,,2025-05-134 01:54:00,2025,5,2025-05
265827,TW INTL,519067,CA Number,TB,2025-05-14 1:40:19,N,,,,,2025-05-134 01:40:00,2025,5,2025-05
265829,Stilts Transportation Inc,1833272,USDOT Number,TB,2025-05-14 1:25:56,N,,,,,2025-05-134 01:25:00,2025,5,2025-05
265828,SOFIYA MEGA CORP,4371875,USDOT Number,TB,2025-05-14 1:23:10,N,,,,,2025-05-134 01:23:00,2025,5,2025-05
265466,BUKHARA USA CO,559818,CA Number,TB,2025-05-14 1:05:04,N,,,,,2025-05-134 01:05:00,2025,5,2025-05
216787,Bali Dhaliwal Trucking Inc,4094730,USDOT Number,TB,2025-05-13 12:56:25,N,,,,,2025-05-133 12:56:00,2025,5,2025-05
201693,Arrowlink USA Inc,2567534,USDOT Number,TB,2025-05-13 12:48:18,N,,,,,2025-05-133 12:48:00,2025,5,2025-05
201693,MILKENYA TRANSPORT INC,896867,Other,TB,2025-05-13 12:48:18,N,,,,,2025-05-133 12:48:00,2025,5,2025-05
265772,TA LOGISTICS INC,648798,CA Number,TB,2025-05-13 12:37:12,N,,,,,2025-05-133 12:37:00,2025,5,2025-05
265775,ULTIMATE QUALITY TRANSPORTATION INC,3338020,USDOT Number,TB,2025-05-13 12:23:31,N,,,,,2025-05-133 12:23:00,2025,5,2025-05
265764,GURU KIRPA EXPRESS INC,651422,CA Number,TB,2025-05-13 12:10:11,N,,,,,2025-05-133 12:10:00,2025,5,2025-05
265773,E & D FAUSTO TRUCKING LLC,552821,CA Number,TB,2025-05-13 12:06:08,N,,,,,2025-05-133 12:06:00,2025,5,2025-05
265773,Napoles Transport LLC,3181356,USDOT Number,TB,2025-05-13 12:06:08,N,,,,,2025-05-133 12:06:00,2025,5,2025-05
258580,DREWSKI ROAD RUNNING LLC,1445868,CA Number,TB,2025-05-13 12:04:16,N,,,,,2025-05-133 12:04:00,2025,5,2025-05
258580,Midnight Express,3873278,USDOT Number,TB,2025-05-13 12:04:16,N,,,,,2025-05-133 12:04:00,2025,5,2025-05
243249,CARGO EXPRESS LLC,3153534,USDOT Number,TB,2025-05-13 12:04:12,N,,,,,2025-05-133 12:04:00,2025,5,2025-05
243537,BABAIL TRANSPORT INC,4224851,USDOT Number,TB,2025-05-13 12:02:14,N,,,,,2025-05-133 12:02:00,2025,5,2025-05
66878,D.H. Carriers,56064,IRP Number,TB,2025-05-13 12:01:28,N,,,,,2025-05-133 12:01:00,2025,5,2025-05
66878,RANDHAWA BROS TRANS INC,1908477,USDOT Number,TB,2025-05-13 12:01:28,N,,,,,2025-05-133 12:01:00,2025,5,2025-05
66878,A. Fresh Hotdog,388142,CA Number,TB,2025-05-13 12:01:28,N,,,,,2025-05-133 12:01:00,2025,5,2025-05
212047,RTR TRANSPORT INC,3350207,USDOT Number,TB,2025-05-13 11:53:35,N,,,,,2025-05-133 11:53:00,2025,5,2025-05
248172,SEVEN O SEVEN TRANSPORTATION LLC,4011349,USDOT Number,TB,2025-05-13 11:49:38,N,,,,,2025-05-133 11:49:00,2025,5,2025-05
265802,varna trucking inc,656227,CA Number,TB,2025-05-13 11:46:04,N,,,,,2025-05-133 11:46:00,2025,5,2025-05
265771,LD Express Inc.,,Other,TB,2025-05-13 11:40:57,N,,,,,2025-05-133 11:40:00,2025,5,2025-05
109730,Amazon,89322,CA Number,TB,2025-05-13 11:29:20,N,,,,,2025-05-133 11:29:00,2025,5,2025-05
220772,Cortex Trucking Inc,571564,CA Number,TB,2025-05-13 11:28:40,N,,,,,2025-05-133 11:28:00,2025,5,2025-05
220772,SOKU LLC,3435776,USDOT Number,TB,2025-05-13 11:28:40,N,,,,,2025-05-133 11:28:00,2025,5,2025-05
225799,NOBAL TRUCKING INC,3995362,USDOT Number,TB,2025-05-13 11:20:12,N,,,,,2025-05-133 11:20:00,2025,5,2025-05
113817,Tang Logistics,1752207,USDOT Number,TB,2025-05-13 11:12:08,N,,,,,2025-05-133 11:12:00,2025,5,2025-05
265765,THIARA TRUCKLINE INC,1083602,USDOT Number,TB,2025-05-13 11:02:21,N,,,,,2025-05-133 11:02:00,2025,5,2025-05
265768,Moreno Trucking,4081009,USDOT Number,TB,2025-05-13 11:01:12,N,,,,,2025-05-133 11:01:00,2025,5,2025-05
265767,Robert & Donna Benson,637958,CA Number,TB,2025-05-13 10:42:51,N,,,,,2025-05-133 10:42:00,2025,5,2025-05
88457,JSK TRANSPORTATION INC,215399,CA Number,TB,2025-05-13 10:26:56,N,,,,,2025-05-133 10:26:00,2025,5,2025-05
253304,SSK TRUCKING LINE INC,3169723,USDOT Number,TB,2025-05-13 10:21:11,N,,,,,2025-05-133 10:21:00,2025,5,2025-05
253304,Jac Elite Enterprises Inc.,546850,CA Number,TB,2025-05-13 10:21:11,N,,,,,2025-05-133 10:21:00,2025,5,2025-05
265763,Tapia Express LLC,141565,IRP Number,ACF/TB,2025-05-13 10:18:59,N,,,,,2025-05-133 10:18:00,2025,5,2025-05
265763,H E A TRANSPORTATION INC,4273006,USDOT Number,ACF/TB,2025-05-13 10:18:59,N,,,,,2025-05-133 10:18:00,2025,5,2025-05
195575,GK TRANS EXPRESS INC,2948124,USDOT Number,TB,2025-05-13 10:04:53,N,,,,,2025-05-133 10:04:00,2025,5,2025-05
247421,ART WIN TRANSPORTATION,645314,CA Number,TB,2025-05-13 10:02:46,N,,,,,2025-05-133 10:02:00,2025,5,2025-05
265670,SHAAN TRANSPORT CARRIER INC,3787364,USDOT Number,TB,2025-05-13 9:59:37,N,,,,,2025-05-133 09:59:00,2025,5,2025-05
265761,EDWINS TOWING,4394075,USDOT Number,TB,2025-05-13 9:51:21,N,,,,,2025-05-133 09:51:00,2025,5,2025-05
252522,THIND LOGISTIC INC,4231943,USDOT Number,TB,2025-05-13 9:38:14,N,,,,,2025-05-133 09:38:00,2025,5,2025-05
265797,Overton Transport LLC,657435,CA Number,TB,2025-05-13 9:37:29,N,,,,,2025-05-133 09:37:00,2025,5,2025-05
252007,S & M HAULING LLC,3015559,USDOT Number,TB,2025-05-13 9:34:37,N,,,,,2025-05-133 09:34:00,2025,5,2025-05
252007,P&F Trucking Services Inc,526563,CA Number,TB,2025-05-13 9:34:37,N,,,,,2025-05-133 09:34:00,2025,5,2025-05
265759,KARA KUM CARRIER INC,3211913,USDOT Number,TB,2025-05-13 9:22:30,N,,,,,2025-05-133 09:22:00,2025,5,2025-05
186426,"Matlock Transportation, Inc",3579443,USDOT Number,TB,2025-05-13 9:20:38,N,,,,,2025-05-133 09:20:00,2025,5,2025-05
265758,SALL TRANSPORT LLC,4372395,USDOT Number,TB,2025-05-13 9:16:43,N,,,,,2025-05-133 09:16:00,2025,5,2025-05
265801,KNIGHT RIDERS TRUCKLINES INC,3867511,USDOT Number,TB,2025-05-13 9:15:55,N,,,,,2025-05-133 09:15:00,2025,5,2025-05
265801,CJP TRUCKING INC,649315,CA Number,TB,2025-05-13 9:15:55,N,,,,,2025-05-133 09:15:00,2025,5,2025-05
265800,KRISH EXPRESS INC,642924,CA Number,TB,2025-05-13 9:10:17,N,,,,,2025-05-133 09:10:00,2025,5,2025-05
169038,GURSHARAN TRANS INC,1419044,USDOT Number,TB,2025-05-13 8:46:07,N,,,,,2025-05-133 08:46:00,2025,5,2025-05
169038,CHHOKAR TRANSPORT INC,251319,CA Number,TB,2025-05-13 8:46:07,N,,,,,2025-05-133 08:46:00,2025,5,2025-05
265756,trispect installation,3498609,USDOT Number,TB,2025-05-13 8:38:19,N,,,,,2025-05-133 08:38:00,2025,5,2025-05
265788,"OTL, INC.",,CA Number,ACF,2025-05-13 8:37:15,N,,,,,2025-05-133 08:37:00,2025,5,2025-05
91312,J J Cortes Trucking,325133,CA Number,TB,2025-05-13 8:31:16,N,,,,,2025-05-133 08:31:00,2025,5,2025-05
91312,Azt Autos LLC,1486005,USDOT Number,TB,2025-05-13 8:31:16,N,,,,,2025-05-133 08:31:00,2025,5,2025-05
263098,"FS Contractors, Inc",3665316,USDOT Number,TB,2025-05-13 8:30:10,N,,,,,2025-05-133 08:30:00,2025,5,2025-05
58203,DIFFERENT VISION LLC,433618,CA Number,TB,2025-05-13 8:17:28,N,,,,,2025-05-133 08:17:00,2025,5,2025-05
246113,"AC Wills Transport, LLC",216939,USDOT Number,TB,2025-05-13 7:46:19,N,,,,,2025-05-133 07:46:00,2025,5,2025-05
265597,D.A.A. TOWING SERVICE,604120,CA Number,TB,2025-05-13 7:39:12,N,,,,,2025-05-133 07:39:00,2025,5,2025-05
265753,"Golden State Enterprises, Inc",4273625,USDOT Number,TB,2025-05-13 7:32:02,N,,,,,2025-05-133 07:32:00,2025,5,2025-05
248006,"MMR Constructors, Inc",2070897,USDOT Number,TB,2025-05-13 7:27:18,N,,,,,2025-05-133 07:27:00,2025,5,2025-05
265752,A&I Truckline Inc,3828032,USDOT Number,TB,2025-05-13 7:00:31,N,,,,,2025-05-133 07:00:00,2025,5,2025-05
265161,MOKHA TRANSPORTATION INC,4391195,USDOT Number,TB,2025-05-13 6:49:45,N,,,,,2025-05-133 06:49:00,2025,5,2025-05
265786,Cann Transport LLC,,CA Number,TB,2025-05-13 6:47:53,N,,,,,2025-05-133 06:47:00,2025,5,2025-05
265750,AGS Transport,1627524,USDOT Number,TB,2025-05-13 6:37:55,N,,,,,2025-05-133 06:37:00,2025,5,2025-05
265796,Gold Country Backhoe Service,4228645,USDOT Number,TB,2025-05-13 5:46:29,N,,,,,2025-05-133 05:46:00,2025,5,2025-05
265789,TOMS TRANSPORT SERVICES LLC,3097501,USDOT Number,TB,2025-05-13 5:43:27,N,,,,,2025-05-133 05:43:00,2025,5,2025-05
230807,LVL Trucking L.L.C,2511078,USDOT Number,ACF/TB,2025-05-13 5:38:11,N,,,,,2025-05-133 05:38:00,2025,5,2025-05
252959,DAISY TRANSPORT INC,491476,CA Number,TB,2025-05-13 5:34:58,N,,,,,2025-05-133 05:34:00,2025,5,2025-05
265676,Old James Freight INC,4025376,USDOT Number,TB,2025-05-13 5:22:36,N,,,,,2025-05-133 05:22:00,2025,5,2025-05
265676,Millo Logistics LLC,626265,CA Number,TB,2025-05-13 5:22:36,N,,,,,2025-05-133 05:22:00,2025,5,2025-05
196501,Hubbart Inc,4001033,USDOT Number,TB,2025-05-13 5:10:51,N,,,,,2025-05-133 05:10:00,2025,5,2025-05
265795,Pooler Trucking,649904,CA Number,TB,2025-05-13 4:49:39,N,,,,,2025-05-133 04:49:00,2025,5,2025-05
265779,"Familia Gonzales Trucking, LLC",312092,CA Number,TB,2025-05-13 4:25:58,N,,,,,2025-05-133 04:25:00,2025,5,2025-05
138839,C TEC LLC,315661,CA Number,TB,2025-05-13 4:16:46,N,,,,,2025-05-133 04:16:00,2025,5,2025-05
265749,Dorvil Express Corp,CA541086,CA Number,TB,2025-05-13 3:53:56,N,,,,,2025-05-133 03:53:00,2025,5,2025-05
181511,"GOLDEN STATE ENGINEERING GROUP, INC.",586658,CA Number,TB,2025-05-13 3:52:04,N,,,,,2025-05-133 03:52:00,2025,5,2025-05
140446,Trident Logistics Inc,142755,CA Number,TB,2025-05-13 3:45:06,N,,,,,2025-05-133 03:45:00,2025,5,2025-05
265794,A-1 JR TRUCKING LLC,3673340,USDOT Number,TB,2025-05-13 3:32:20,N,,,,,2025-05-133 03:32:00,2025,5,2025-05
265792,Quick Transport,652335,CA Number,TB,2025-05-13 3:19:13,N,,,,,2025-05-133 03:19:00,2025,5,2025-05
